Merchant Store ID,Day,Day part,Sales,Payouts,Orders,AOV,Week
15272,Monday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
15272,Monday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
15272,Monday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
15272,Monday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
15272,Monday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
15272,Monday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
15272,Tuesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
15272,Tuesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
15272,Tuesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
15272,Tuesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
15272,Tuesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
15272,Tuesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
15272,Wednesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
15272,Wednesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
15272,Wednesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
15272,Wednesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
15272,Wednesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
15272,Wednesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
15272,Thursday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
15272,Thursday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
15272,Thursday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
15272,Thursday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
15272,Thursday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
15272,Thursday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
15272,Friday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
15272,Friday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
15272,Friday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
15272,Friday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
15272,Friday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
15272,Friday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
15272,Saturday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
15272,Saturday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
15272,Saturday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
15272,Saturday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
15272,Saturday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
15272,Saturday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
15272,Sunday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
15272,Sunday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
15272,Sunday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
15272,Sunday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
15272,Sunday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
15272,Sunday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
18869,Monday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
18869,Monday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
18869,Monday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
18869,Monday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
18869,Monday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
18869,Monday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
18869,Tuesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
18869,Tuesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
18869,Tuesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
18869,Tuesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
18869,Tuesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
18869,Tuesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
18869,Wednesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
18869,Wednesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
18869,Wednesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
18869,Wednesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
18869,Wednesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
18869,Wednesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
18869,Thursday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
18869,Thursday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
18869,Thursday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
18869,Thursday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
18869,Thursday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
18869,Thursday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
18869,Friday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
18869,Friday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
18869,Friday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
18869,Friday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
18869,Friday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
18869,Friday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
18869,Saturday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
18869,Saturday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
18869,Saturday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
18869,Saturday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
18869,Saturday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
18869,Saturday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
18869,Sunday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
18869,Sunday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
18869,Sunday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
18869,Sunday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
18869,Sunday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
18869,Sunday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
22658,Monday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
22658,Monday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
22658,Monday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
22658,Monday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
22658,Monday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
22658,Monday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
22658,Tuesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
22658,Tuesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
22658,Tuesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
22658,Tuesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
22658,Tuesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
22658,Tuesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
22658,Wednesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
22658,Wednesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
22658,Wednesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
22658,Wednesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
22658,Wednesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
22658,Wednesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
22658,Thursday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
22658,Thursday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
22658,Thursday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
22658,Thursday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
22658,Thursday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
22658,Thursday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
22658,Friday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
22658,Friday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
22658,Friday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
22658,Friday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
22658,Friday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
22658,Friday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
22658,Saturday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
22658,Saturday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
22658,Saturday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
22658,Saturday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
22658,Saturday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
22658,Saturday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
22658,Sunday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
22658,Sunday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
22658,Sunday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
22658,Sunday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
22658,Sunday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
22658,Sunday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
23299,Monday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
23299,Monday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
23299,Monday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
23299,Monday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
23299,Monday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
23299,Monday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
23299,Tuesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
23299,Tuesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
23299,Tuesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
23299,Tuesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
23299,Tuesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
23299,Tuesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
23299,Wednesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
23299,Wednesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
23299,Wednesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
23299,Wednesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
23299,Wednesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
23299,Wednesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
23299,Thursday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
23299,Thursday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
23299,Thursday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
23299,Thursday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
23299,Thursday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
23299,Thursday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
23299,Friday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
23299,Friday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
23299,Friday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
23299,Friday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
23299,Friday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
23299,Friday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
23299,Saturday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
23299,Saturday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
23299,Saturday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
23299,Saturday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
23299,Saturday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
23299,Saturday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
23299,Sunday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
23299,Sunday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
23299,Sunday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
23299,Sunday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
23299,Sunday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
23299,Sunday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
348,Monday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
348,Monday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
348,Monday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
348,Monday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
348,Monday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
348,Monday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
348,Tuesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
348,Tuesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
348,Tuesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
348,Tuesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
348,Tuesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
348,Tuesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
348,Wednesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
348,Wednesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
348,Wednesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
348,Wednesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
348,Wednesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
348,Wednesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
348,Thursday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
348,Thursday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
348,Thursday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
348,Thursday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
348,Thursday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
348,Thursday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
348,Friday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
348,Friday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
348,Friday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
348,Friday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
348,Friday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
348,Friday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
348,Saturday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
348,Saturday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
348,Saturday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
348,Saturday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
348,Saturday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
348,Saturday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
348,Sunday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
348,Sunday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
348,Sunday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
348,Sunday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
348,Sunday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
348,Sunday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
5709,Monday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
5709,Monday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
5709,Monday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
5709,Monday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
5709,Monday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
5709,Monday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
5709,Tuesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
5709,Tuesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
5709,Tuesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
5709,Tuesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
5709,Tuesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
5709,Tuesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
5709,Wednesday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
5709,Wednesday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
5709,Wednesday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
5709,Wednesday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
5709,Wednesday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
5709,Wednesday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
5709,Thursday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
5709,Thursday,Breakfast,0.0,0.0,0.0,0.0,5/25-5/31
5709,Thursday,Lunch,0.0,0.0,0.0,0.0,5/25-5/31
5709,Thursday,Afternoon,0.0,0.0,0.0,0.0,5/25-5/31
5709,Thursday,Dinner,0.0,0.0,0.0,0.0,5/25-5/31
5709,Thursday,Late night,0.0,0.0,0.0,0.0,5/25-5/31
5709,Friday,Early morning,0.0,0.0,0.0,0.0,5/25-5/31
